year,energy_type,country_code,energy
2007,petroleum,DJI,0.011180997
2007,all_renewable,DJI,0
2007,renewables,DJI,0
2007,total,DMA,0.002780198
2007,coal,DMA,0
2007,natural_gas,DMA,0
2007,petroleum,DMA,0.002569669
2007,all_renewable,DMA,0.000210529
2007,renewables,DMA,0.000210529
2007,total,DOM,0.290483188
2007,coal,DOM,0.016995912
2007,natural_gas,DOM,0.017747906
2007,petroleum,DOM,0.238541762
2007,all_renewable,DOM,0.017197608
2007,renewables,DOM,0.017197608
2007,total,ECU,0.534547645
2007,coal,ECU,6.816E-05
2007,natural_gas,ECU,0.012625113
2007,petroleum,ECU,0.421225795
2007,all_renewable,ECU,0.100628577
2007,renewables,ECU,0.100628577
2007,total,EGY,3.097490691
2007,coal,EGY,0.047376456
2007,natural_gas,EGY,1.472743458
2007,petroleum,EGY,1.428177227
2007,all_renewable,EGY,0.14919355
2007,renewables,EGY,0.14919355
2007,total,SLV,0.129454501
2007,coal,SLV,0
2007,natural_gas,SLV,0
2007,petroleum,SLV,0.097086279
2007,all_renewable,SLV,0.032368222
2007,renewables,SLV,0.032368222
2007,total,GNQ,0.066181511
2007,coal,GNQ,0
2007,natural_gas,GNQ,0.055125737
2007,petroleum,GNQ,0.010294706
2007,all_renewable,GNQ,0.000761068
2007,renewables,GNQ,0.000761068
2007,total,ERI,0.008172143
2007,coal,ERI,0
2007,natural_gas,ERI,0
2007,petroleum,ERI,0.008152375
2007,all_renewable,ERI,0.000019768
2007,nuclear,ERI,
2007,renewables,ERI,0.000019768
2007,total,EST,0.092404341
2007,coal,EST,0.001879281
2007,natural_gas,EST,0.03482059
2007,petroleum,EST,0.062519421
2007,all_renewable,EST,-0.006814951
2007,nuclear,EST,
2007,renewables,EST,-0.006814951
2007,total,SWZ,0.021360671
2007,coal,SWZ,0.005248405
2007,natural_gas,SWZ,0
2007,petroleum,SWZ,0.009534515
2007,all_renewable,SWZ,0.006577752
2007,renewables,SWZ,0.006577752
2007,total,ETH,0.118866523
2007,coal,ETH,1.57738E-05
2007,natural_gas,ETH,0
2007,petroleum,ETH,0.085294569
2007,all_renewable,ETH,0.03355618
2007,renewables,ETH,0.03355618
2007,total,FLK,0.000657635
2007,coal,FLK,0
2007,natural_gas,FLK,0
2007,petroleum,FLK,0.000654669
2007,all_renewable,FLK,2.9652E-06
2007,renewables,FLK,2.9652E-06
2007,total,FRO,0.012226796
2007,coal,FRO,0
2007,natural_gas,FRO,0
2007,petroleum,FRO,0.011048959
2007,all_renewable,FRO,0.001177837
2007,renewables,FRO,0.001177837
2007,total,FJI,0.030581082
2007,coal,FJI,2.03E-09
2007,natural_gas,FJI,0
2007,petroleum,FJI,0.02462004
2007,all_renewable,FJI,0.00596104
2007,renewables,FJI,0.00596104
2007,total,FIN,1.341589521
2007,coal,FIN,0.175261205
2007,natural_gas,FIN,0.163953772
2007,petroleum,FIN,0.472394648
2007,all_renewable,FIN,0.529979897
2007,nuclear,FIN,0.22973104
2007,renewables,FIN,0.300248857
2007,total,CSK,
2007,coal,CSK,
2007,natural_gas,CSK,
2007,petroleum,CSK,
2007,all_renewable,CSK,
2007,nuclear,CSK,
2007,renewables,CSK,
2007,total,SCG,
2007,coal,SCG,
2007,natural_gas,SCG,
2007,petroleum,SCG,
2007,all_renewable,SCG,
2007,nuclear,SCG,
2007,renewables,SCG,
2007,total,SUN,
2007,coal,SUN,
2007,natural_gas,SUN,
2007,petroleum,SUN,
2007,all_renewable,SUN,
2007,nuclear,SUN,
2007,renewables,SUN,
2007,total,YUG,
2007,coal,YUG,
2007,natural_gas,YUG,
2007,petroleum,YUG,
2007,all_renewable,YUG,
2007,nuclear,YUG,
2007,renewables,YUG,
2007,total,FRA,11.25029972
2007,coal,FRA,0.558695234
2007,natural_gas,FRA,1.790431654
2007,petroleum,FRA,4.078191895
2007,all_renewable,FRA,4.822980933
2007,nuclear,FRA,4.342873473
2007,renewables,FRA,0.48010746
2007,total,GUF,0.015537899
2007,coal,GUF,0
2007,natural_gas,GUF,0
2007,petroleum,GUF,0.008984807
2007,all_renewable,GUF,0.006553092
2007,renewables,GUF,0.006553092
2007,total,PYF,0.016646376
2007,coal,PYF,0
2007,natural_gas,PYF,0
2007,petroleum,PYF,0.014442244
2007,all_renewable,PYF,0.002204132
2007,renewables,PYF,0.002204132
2007,total,GAB,0.045724348
2007,coal,GAB,0
2007,natural_gas,GAB,0.002957984
2007,petroleum,GAB,0.034859164
2007,all_renewable,GAB,0.0079072
2007,renewables,GAB,0.0079072
2007,total,GMB,0.005630094
2007,coal,GMB,0
2007,natural_gas,GMB,0
2007,petroleum,GMB,0.005610326
2007,all_renewable,GMB,0.000019768
2007,renewables,GMB,0.000019768
2007,total,GEO,0.176535749
2007,coal,GEO,0.001779743
2007,natural_gas,GEO,0.063919797
2007,petroleum,GEO,0.042066947
2007,all_renewable,GEO,0.068769263
2007,nuclear,GEO,
2007,renewables,GEO,0.068769263
2007,total,DEU,14.0122731
2007,coal,DEU,3.498508184
2007,natural_gas,DEU,3.199178222
2007,petroleum,DEU,4.966503864
2007,all_renewable,DEU,2.348082826
2007,nuclear,DEU,1.334887389
2007,renewables,DEU,1.013195437
2007,total,DDR,
2007,coal,DDR,
2007,natural_gas,DDR,
2007,petroleum,DDR,
2007,all_renewable,DDR,
2007,nuclear,DDR,
2007,renewables,DDR,
2007,total,DEUW,
2007,coal,DEUW,
2007,natural_gas,DEUW,
2007,petroleum,DEUW,
2007,all_renewable,DEUW,
2007,nuclear,DEUW,
2007,renewables,DEUW,
2007,total,GHA,0.133459808
2007,coal,GHA,0
2007,natural_gas,GHA,0
2007,petroleum,GHA,0.09624414
2007,all_renewable,GHA,0.037215668
2007,renewables,GHA,0.037215668
2007,total,GIB,0.188691569
2007,coal,GIB,0
2007,natural_gas,GIB,0
2007,petroleum,GIB,0.188691569
2007,all_renewable,GIB,0
2007,renewables,GIB,0
2007,total,GRC,1.469093002
2007,coal,GRC,0.31856207
2007,natural_gas,GRC,0.147015992
2007,petroleum,GRC,0.942625734
2007,all_renewable,GRC,0.060889206
2007,renewables,GRC,0.060889206
2007,total,GRL,0.012106549
2007,coal,GRL,0
2007,natural_gas,GRL,0
2007,petroleum,GRL,0.010090213
2007,all_renewable,GRL,0.002016336
2007,renewables,GRL,0.002016336
2007,total,GRD,0.003735968
2007,coal,GRD,0
2007,natural_gas,GRD,0
2007,petroleum,GRD,0.003734979
2007,all_renewable,GRD,9.88E-07
2007,renewables,GRD,9.88E-07
2007,total,GLP,0.034576793
2007,coal,GLP,0
2007,natural_gas,GLP,0
2007,petroleum,GLP,0.032333125
2007,all_renewable,GLP,0.002243668
2007,renewables,GLP,0.002243668
2007,total,GUM,0.040314751
2007,coal,GUM,0
2007,natural_gas,GUM,0
2007,petroleum,GUM,0.040314751
2007,all_renewable,GUM,0
2007,renewables,GUM,0
2007,total,GTM,0.208157778
2007,coal,GTM,0.0113444
2007,natural_gas,GTM,0
2007,petroleum,GTM,0.150672158
2007,all_renewable,GTM,0.046141221
2007,renewables,GTM,0.046141221
2007,total,GIN,0.034734555
2007,coal,GIN,0
2007,natural_gas,GIN,0
2007,petroleum,GIN,0.029466383
2007,all_renewable,GIN,0.005268172
2007,renewables,GIN,0.005268172
2007,total,GNB,0.004685315
2007,coal,GNB,0
2007,natural_gas,GNB,0
2007,petroleum,GNB,0.004685315
2007,all_renewable,GNB,0
2007,renewables,GNB,0
2007,total,GUY,0.023507376
2007,coal,GUY,0
2007,natural_gas,GUY,0
2007,petroleum,GUY,0.023038874
2007,all_renewable,GUY,0.000468502
2007,renewables,GUY,0.000468502
2007,total,HTI,0.034866697
2007,coal,HTI,0
2007,natural_gas,HTI,0
2007,petroleum,HTI,0.033364329
2007,all_renewable,HTI,0.001502368
2007,renewables,HTI,0.001502368
2007,total,HITZ,
2007,coal,HITZ,
2007,natural_gas,HITZ,
2007,petroleum,HITZ,
2007,all_renewable,HITZ,
2007,nuclear,HITZ,
2007,renewables,HITZ,
2007,total,HND,0.130541381
2007,coal,HND,2.4111E-05
2007,natural_gas,HND,0
2007,petroleum,HND,0.107377343
2007,all_renewable,HND,0.023139927
2007,renewables,HND,0.023139927
2007,total,HKG,1.15588643
2007,coal,HKG,0.315606564
2007,natural_gas,HKG,0.099462225
2007,petroleum,HKG,0.717183068
2007,all_renewable,HKG,0.023634572
2007,renewables,HKG,0.023634572
2007,total,HUN,1.092628154
2007,coal,HUN,0.126266375
2007,natural_gas,HUN,0.471768212
2007,petroleum,HUN,0.328538861
2007,all_renewable,HUN,0.166054706
2007,nuclear,HUN,0.139531095
2007,renewables,HUN,0.026523611
2007,total,ISL,0.159162436
2007,coal,ISL,0.003386247
2007,natural_gas,ISL,0
2007,petroleum,ISL,0.037343111
2007,all_renewable,ISL,0.118433078
2007,renewables,ISL,0.118433078
2007,total,IND,18.37480603
2007,coal,IND,9.031733767
2007,natural_gas,IND,1.548266104
2007,petroleum,IND,6.067318329
2007,all_renewable,IND,1.72748783
2007,nuclear,IND,0.192058504
2007,renewables,IND,1.535429326
2007,total,IDN,5.148866804
2007,coal,IDN,0.959553722
2007,natural_gas,IDN,1.227937865
2007,petroleum,IDN,2.779716274
2007,all_renewable,IDN,0.181658943
2007,renewables,IDN,0.181658943
2007,total,IRN,8.050919792
2007,coal,IRN,0.047368574
2007,natural_gas,IRN,4.215560026
2007,petroleum,IRN,3.596460543
2007,all_renewable,IRN,0.19153065
2007,nuclear,IRN,
2007,renewables,IRN,0.19153065
2007,total,IRQ,0.985451496
2007,coal,IRQ,0
2007,natural_gas,IRQ,0.053983215
2007,petroleum,IRQ,0.867847851
2007,all_renewable,IRQ,0.06362043
2007,renewables,IRQ,0.06362043
2007,total,IRL,0.6806988
2007,coal,IRL,0.058663437
2007,natural_gas,IRL,0.187399613
2007,petroleum,IRL,0.402513551
2007,all_renewable,IRL,0.0321222
2007,renewables,IRL,0.0321222
2007,total,ISR,0.881773755
2007,coal,ISR,0.332387925
2007,natural_gas,ISR,0.040822727
2007,petroleum,ISR,0.515426258
2007,all_renewable,ISR,-0.006863156
2007,renewables,ISR,-0.006863156
2007,total,ITA,7.976631688
2007,coal,ITA,0.665912649
2007,natural_gas,ITA,3.067094719
2007,petroleum,ITA,3.584715291
2007,all_renewable,ITA,0.65890903
2007,nuclear,ITA,
2007,renewables,ITA,0.65890903
2007,total,JAM,0.182176354
2007,coal,JAM,0.000974554
2007,natural_gas,JAM,0
2007,petroleum,JAM,0.178760452
2007,all_renewable,JAM,0.002441348
2007,renewables,JAM,0.002441348
2007,total,JPN,22.78150702
2007,coal,JPN,4.705974188
2007,natural_gas,JPN,3.966242129
2007,petroleum,JPN,10.13880744
2007,all_renewable,JPN,3.970483271
2007,nuclear,JPN,2.713737887
2007,renewables,JPN,1.256745384
2007,total,JOR,0.292034193
2007,coal,JOR,3.1326E-05
2007,natural_gas,JOR,0.076944322
2007,petroleum,JOR,0.214195387
2007,all_renewable,JOR,0.000863159
2007,renewables,JOR,0.000863159
2007,total,KAZ,3.21122406
2007,coal,KAZ,1.892507523
2007,natural_gas,KAZ,0.751697786
2007,petroleum,KAZ,0.466726143
2007,all_renewable,KAZ,0.100292608
2007,nuclear,KAZ,
2007,renewables,KAZ,0.100292608
2007,total,KEN,0.196528663
2007,coal,KEN,0.003603261
2007,natural_gas,KEN,0
2007,petroleum,KEN,0.145544458
2007,all_renewable,KEN,0.047380944
2007,renewables,KEN,0.047380944
2007,total,KIR,0.000919604
2007,coal,KIR,0
2007,natural_gas,KIR,0
2007,petroleum,KIR,0.000915651
2007,all_renewable,KIR,3.9536E-06
2007,renewables,KIR,3.9536E-06
2007,total,XKS,
2007,coal,XKS,
2007,natural_gas,XKS,
2007,petroleum,XKS,
2007,all_renewable,XKS,
2007,nuclear,XKS,
2007,renewables,XKS,
2007,total,KWT,1.235693427
2007,coal,KWT,1.95266E-05
2007,natural_gas,KWT,0.445916148
2007,petroleum,KWT,0.789757752
2007,all_renewable,KWT,0
2007,renewables,KWT,0
2007,total,KGZ,0.219693956
2007,coal,KGZ,0.025312534
2007,natural_gas,KGZ,0.032020534
2007,petroleum,KGZ,0.045816565
2007,all_renewable,KGZ,0.116544323
2007,nuclear,KGZ,
2007,renewables,KGZ,0.116544323
2007,total,LAO,0.052921913
2007,coal,LAO,0.002122746
2007,natural_gas,LAO,0
2007,petroleum,LAO,0.022403366
2007,all_renewable,LAO,0.0283958
2007,renewables,LAO,0.0283958
2007,total,LVA,0.182144762
2007,coal,LVA,0.003925444
2007,natural_gas,LVA,0.05826975
2007,petroleum,LVA,0.081973508
2007,all_renewable,LVA,0.03797606
2007,nuclear,LVA,
2007,renewables,LVA,0.03797606
2007,total,LBN,0.175191234
2007,coal,LBN,0.001988428
2007,natural_gas,LBN,0
2007,petroleum,LBN,0.164163506
2007,all_renewable,LBN,0.0090393
2007,renewables,LBN,0.0090393
2007,total,LSO,0.014671206
2007,coal,LSO,0
2007,natural_gas,LSO,0
2007,petroleum,LSO,0.00902487
2007,all_renewable,LSO,0.005646336
2007,renewables,LSO,0.005646336
2007,total,LBR,0.00902487
2007,coal,LBR,0
2007,natural_gas,LBR,0
2007,petroleum,LBR,0.00902487
2007,all_renewable,LBR,0
2007,renewables,LBR,0
2007,total,LBY,0.717909231
2007,coal,LBY,0
2007,natural_gas,LBY,0.196705963
2007,petroleum,LBY,0.521295392
2007,all_renewable,LBY,-0.000092124
2007,renewables,LBY,-0.000092124
2007,total,LTU,0.352866761
2007,coal,LTU,0.009848254
2007,natural_gas,LTU,0.121362116
2007,petroleum,LTU,0.123236729
2007,all_renewable,LTU,0.098419661
2007,nuclear,LTU,0.096766725
2007,renewables,LTU,0.001652936
2007,total,LUX,0.19760466
2007,coal,LUX,0.002990038
2007,natural_gas,LUX,0.050642275
2007,petroleum,LUX,0.127423439
2007,all_renewable,LUX,0.016548908
2007,renewables,LUX,0.016548908
2007,total,MAC,0.035695579
2007,coal,MAC,2.92586E-05
2007,natural_gas,MAC,0
2007,petroleum,MAC,0.029923925
2007,all_renewable,MAC,0.005742396
2007,renewables,MAC,0.005742396
2007,total,MDG,0.035089195
2007,coal,MDG,0.000217993
2007,natural_gas,MDG,0
2007,petroleum,MDG,0.027833794
2007,all_renewable,MDG,0.007037408
2007,renewables,MDG,0.007037408
2007,total,MWI,0.025247594
2007,coal,MWI,0.001403441
2007,natural_gas,MWI,0
2007,petroleum,MWI,0.009887944
2007,all_renewable,MWI,0.013956208
2007,renewables,MWI,0.013956208
2007,total,MYS,2.711969404
2007,coal,MYS,0.305327792
2007,natural_gas,MYS,1.11931952
2007,petroleum,MYS,1.231463089
2007,all_renewable,MYS,0.055859004
2007,renewables,MYS,0.055859004
2007,total,MDV,0.013235361
2007,coal,MDV,0
2007,natural_gas,MDV,0
2007,petroleum,MDV,0.013215296
2007,all_renewable,MDV,2.00645E-05
2007,renewables,MDV,2.00645E-05
2007,total,MLI,0.02440216
2007,coal,MLI,0
2007,natural_gas,MLI,0
2007,petroleum,MLI,0.019746796
2007,all_renewable,MLI,0.004655364
2007,renewables,MLI,0.004655364
2007,total,MLT,0.078682967
2007,coal,MLT,4.75433E-06
2007,natural_gas,MLT,0
2007,petroleum,MLT,0.078678213
2007,all_renewable,MLT,0
2007,renewables,MLT,0
2007,total,MTQ,0.033886268
2007,coal,MTQ,0
2007,natural_gas,MTQ,0
2007,petroleum,MTQ,0.033550212
2007,all_renewable,MTQ,0.000336056
2007,renewables,MTQ,0.000336056
2007,total,MRT,0.02466349
2007,coal,MRT,0
2007,natural_gas,MRT,0
2007,petroleum,MRT,0.024129754
2007,all_renewable,MRT,0.000533736
2007,renewables,MRT,0.000533736
2007,total,MUS,0.067208473
2007,coal,MUS,0.014749414
2007,natural_gas,MUS,0
2007,petroleum,MUS,0.047285576
2007,all_renewable,MUS,0.005173483
2007,renewables,MUS,0.005173483
2007,total,MEX,7.51419012
2007,coal,MEX,0.471906468
2007,natural_gas,MEX,2.33925098
2007,petroleum,MEX,4.231634983
2007,all_renewable,MEX,0.471397689
2007,nuclear,MEX,0.100116555
2007,renewables,MEX,0.371281134
2007,total,FSM,0
2007,coal,FSM,0
2007,natural_gas,FSM,0
2007,petroleum,FSM,0
2007,all_renewable,FSM,0
2007,nuclear,FSM,0
2007,renewables,FSM,0
2007,total,MDA,0.12647837
2007,coal,MDA,0.003076684
2007,natural_gas,MDA,0.080567641
2007,petroleum,MDA,0.028981134
2007,all_renewable,MDA,0.013852911
2007,nuclear,MDA,
2007,renewables,MDA,0.013852911
2007,total,MNG,0.172867286
2007,coal,MNG,0.13757382
2007,natural_gas,MNG,0
2007,petroleum,MNG,0.034574277
2007,all_renewable,MNG,0.000719189
2007,renewables,MNG,0.000719189
2007,total,MNE,0.047116804
2007,coal,MNE,0.010361547
2007,natural_gas,MNE,0
2007,petroleum,MNE,0.017167385
2007,all_renewable,MNE,0.019587872
2007,nuclear,MNE,
2007,renewables,MNE,0.019587872
2007,total,MSR,0.000635877
2007,coal,MSR,0
2007,natural_gas,MSR,0
2007,petroleum,MSR,0.000635877
2007,all_renewable,MSR,0
2007,renewables,MSR,0
2007,total,MAR,0.606721965
2007,coal,MAR,0.132711779
2007,natural_gas,MAR,0.023964155
2007,petroleum,MAR,0.426544043
2007,all_renewable,MAR,0.023501988
2007,renewables,MAR,0.023501988
2007,total,MOZ,0.183631159
2007,coal,MOZ,0
2007,natural_gas,MOZ,0.007394961
2007,petroleum,MOZ,0.030747714
2007,all_renewable,MOZ,0.145488484
2007,renewables,MOZ,0.145488484
2007,total,NAM,0.05721154
2007,coal,NAM,0.000423788
2007,natural_gas,NAM,0
2007,petroleum,NAM,0.034527652
2007,all_renewable,NAM,0.0222601
2007,nuclear,NAM,
2007,renewables,NAM,0.0222601
2007,total,NRU,0.000776977
2007,coal,NRU,0
2007,natural_gas,NRU,0
2007,petroleum,NRU,0.000776977
2007,all_renewable,NRU,0
2007,renewables,NRU,0
2007,total,NPL,0.059591592
2007,coal,NPL,0.004415599
2007,natural_gas,NPL,0
2007,petroleum,NPL,0.026611237
2007,all_renewable,NPL,0.028564756
2007,renewables,NPL,0.028564756
2007,total,NLD,4.282352282
2007,coal,NLD,0.34255283
2007,natural_gas,NLD,1.469058267
2007,petroleum,NLD,2.281946345
2007,all_renewable,NLD,0.18879484
2007,nuclear,NLD,0.038825674
2007,renewables,NLD,0.149969166
2007,total,NLDA,0.212041168
2007,coal,NLDA,0
2007,natural_gas,NLDA,0
2007,petroleum,NLDA,0.211744648
2007,all_renewable,NLDA,0.00029652
2007,renewables,NLDA,0.00029652
2007,total,NCL,0.043042499
2007,coal,NCL,0.006256384
2007,natural_gas,NCL,0
2007,petroleum,NCL,0.032575531
2007,all_renewable,NCL,0.004210584
2007,renewables,NCL,0.004210584
2007,total,NZL,0.819986408
2007,coal,NZL,0.064362945
2007,natural_gas,NZL,0.158192836
2007,petroleum,NZL,0.315438949
2007,all_renewable,NZL,0.281991678
2007,renewables,NZL,0.281991678
2007,total,NIC,0.070668152
2007,coal,NIC,0
2007,natural_gas,NIC,0
2007,petroleum,NIC,0.062661363
2007,all_renewable,NIC,0.008006789
2007,renewables,NIC,0.008006789
2007,total,NER,0.014511297
2007,coal,NER,0.002958127
2007,natural_gas,NER,0
2007,petroleum,NER,0.010024594
2007,all_renewable,NER,0.001528576
2007,renewables,NER,0.001528576
2007,total,NGA,0.885254577
2007,coal,NGA,0.000707732
2007,natural_gas,NGA,0.391932933
2007,petroleum,NGA,0.43155056
2007,all_renewable,NGA,0.061063352
2007,renewables,NGA,0.061063352
2007,total,NIU,8.4767E-05
2007,coal,NIU,0
2007,natural_gas,NIU,0
2007,petroleum,NIU,8.4767E-05
2007,all_renewable,NIU,0
2007,renewables,NIU,0
2007,total,PRK,0.797172768
2007,coal,PRK,0.630281033
2007,natural_gas,PRK,0
2007,petroleum,PRK,0.036729426
2007,all_renewable,PRK,0.130162308
2007,renewables,PRK,0.130162308
2007,total,MKD,0.110749542
2007,coal,MKD,0.045920904
2007,natural_gas,MKD,0.002847802
2007,petroleum,MKD,0.04198498
2007,all_renewable,MKD,0.019995856
2007,nuclear,MKD,
2007,renewables,MKD,0.019995856
2007,total,MNP,0
2007,coal,MNP,0
2007,natural_gas,MNP,0
2007,petroleum,MNP,0
2007,all_renewable,MNP,0
2007,nuclear,MNP,
2007,renewables,MNP,0
2007,total,NOR,1.967535461
2007,coal,NOR,0.01817457
2007,natural_gas,NOR,0.1662383
2007,petroleum,NOR,0.483492736
2007,all_renewable,NOR,1.299629856
2007,renewables,NOR,1.299629856
2007,total,OMN,0.605395627
2007,coal,OMN,2.64551E-05
2007,natural_gas,OMN,0.393147518
2007,petroleum,OMN,0.212221653
2007,all_renewable,OMN,0
2007,renewables,OMN,0
2007,total,PAK,2.526962185
2007,coal,PAK,0.221772159
2007,natural_gas,PAK,1.128045856
2007,petroleum,PAK,0.854559789
2007,all_renewable,PAK,0.322584381
2007,nuclear,PAK,0.024586232
2007,renewables,PAK,0.297998149
2007,total,PSE,0.044929726
2007,coal,PSE,0
2007,natural_gas,PSE,0
2007,petroleum,PSE,0.03405227
2007,all_renewable,PSE,0.010877456
2007,nuclear,PSE,
2007,renewables,PSE,0.010877456
2007,total,PAN,0.241924562
2007,coal,PAN,6.18864E-05
2007,natural_gas,PAN,0
2007,petroleum,PAN,0.205638751
2007,all_renewable,PAN,0.036223925
2007,renewables,PAN,0.036223925
2007,total,PNG,0.083704134
2007,coal,PNG,0
2007,natural_gas,PNG,0.005028573
2007,petroleum,PNG,0.066157475
2007,all_renewable,PNG,0.012518086
2007,renewables,PNG,0.012518086
2007,total,PRY,0.427414995
2007,coal,PRY,4.18307E-06
2007,natural_gas,PRY,0
2007,petroleum,PRY,0.05565006
2007,all_renewable,PRY,0.371760752
2007,renewables,PRY,0.371760752
2007,total,PER,0.664442494
2007,coal,PER,0.020559323
2007,natural_gas,PER,0.113715006
2007,petroleum,PER,0.326863456
2007,all_renewable,PER,0.203304709
2007,renewables,PER,0.203304709
2007,total,PHL,1.143776958
2007,coal,PHL,0.226757223
2007,natural_gas,PHL,0.105588319
2007,petroleum,PHL,0.62510447
2007,all_renewable,PHL,0.186326946
2007,renewables,PHL,0.186326946
2007,total,POL,3.878850937
2007,coal,POL,2.42511579
2007,natural_gas,POL,0.540981021
2007,petroleum,POL,1.046894367
2007,all_renewable,POL,-0.134140239
2007,renewables,POL,-0.134140239
2007,total,PRT,1.106823808
2007,coal,PRT,0.11662633
2007,natural_gas,PRT,0.166754887
2007,petroleum,PRT,0.635234232
2007,all_renewable,PRT,0.188208359
2007,renewables,PRT,0.188208359
2007,total,PRI,0.436424875
2007,coal,PRI,0.024804539
2007,natural_gas,PRI,0.027222
2007,petroleum,PRI,0.38277736
2007,all_renewable,PRI,0.001620976
2007,renewables,PRI,0.001620976
2007,total,QAT,1.05270858
2007,coal,QAT,0
2007,natural_gas,QAT,0.772928811
2007,petroleum,QAT,0.27977977
2007,all_renewable,QAT,0
2007,renewables,QAT,0
2007,total,REU,0.03887971
2007,coal,REU,0
2007,natural_gas,REU,0
2007,petroleum,REU,0.029944574
2007,all_renewable,REU,0.008935136
2007,renewables,REU,0.008935136
2007,total,ROU,1.690875765
2007,coal,ROU,0.383634086
2007,natural_gas,ROU,0.599851408
2007,petroleum,ROU,0.453560427
2007,all_renewable,ROU,0.253829843
2007,nuclear,ROU,0.084447006
2007,renewables,ROU,0.169382837
2007,total,RUS,29.1367063
2007,coal,RUS,4.770460685
2007,natural_gas,RUS,15.62266453
2007,petroleum,RUS,5.487763705
2007,all_renewable,RUS,3.255817382
2007,nuclear,RUS,1.62862929
2007,renewables,RUS,1.627188092
2007,total,RWA,0.008513169
2007,coal,RWA,0
2007,natural_gas,RWA,0
2007,petroleum,RWA,0.007806396
2007,all_renewable,RWA,0.000706773
2007,renewables,RWA,0.000706773
2007,total,SHN,0.000171927
2007,coal,SHN,0
2007,natural_gas,SHN,0
2007,petroleum,SHN,0.000171927
2007,all_renewable,SHN,0
2007,renewables,SHN,0
2007,total,KNA,0.003290683
2007,coal,KNA,0
2007,natural_gas,KNA,0
2007,petroleum,KNA,0.003290683
2007,all_renewable,KNA,0
2007,renewables,KNA,0
2007,total,LCA,0.005851651
2007,coal,LCA,0
2007,natural_gas,LCA,0
2007,petroleum,LCA,0.005851651
2007,all_renewable,LCA,0
2007,renewables,LCA,0
2007,total,SPM,0.00122214
2007,coal,SPM,0
2007,natural_gas,SPM,0
2007,petroleum,SPM,0.00122214
2007,all_renewable,SPM,0
2007,renewables,SPM,0
2007,total,VCT,0.003515536
2007,coal,VCT,0
2007,natural_gas,VCT,0
2007,petroleum,VCT,0.003293278
2007,all_renewable,VCT,0.000222258
2007,renewables,VCT,0.000222258
2007,total,WSM,0.003497099
2007,coal,WSM,0
2007,natural_gas,WSM,0
2007,petroleum,WSM,0.002981155
2007,all_renewable,WSM,0.000515945
2007,renewables,WSM,0.000515945
2007,total,STP,0.001553833
2007,coal,STP,0
2007,natural_gas,STP,0
2007,petroleum,STP,0.001454993
2007,all_renewable,STP,0.00009884
2007,renewables,STP,0.00009884
2007,total,SAU,7.160852677
2007,coal,SAU,0.000526856
2007,natural_gas,SAU,2.751664988
2007,petroleum,SAU,4.408660834
2007,all_renewable,SAU,0
2007,renewables,SAU,0
2007,total,SEN,0.08788726
2007,coal,SEN,0.004955749
2007,natural_gas,SEN,0.001587409
2007,petroleum,SEN,0.079179505
2007,all_renewable,SEN,0.002164596
2007,renewables,SEN,0.002164596
2007,total,SRB,0.695317678
2007,coal,SRB,0.305327244
2007,natural_gas,SRB,0.077615307
2007,petroleum,SRB,0.18779187
2007,all_renewable,SRB,0.124583256
2007,nuclear,SRB,
2007,renewables,SRB,0.124583256
2007,total,SYC,0.013315694
2007,coal,SYC,0
2007,natural_gas,SYC,0
2007,petroleum,SYC,0.013315694
2007,all_renewable,SYC,0
2007,renewables,SYC,0
2007,total,SLE,0.008389166
2007,coal,SLE,0
2007,natural_gas,SLE,0
2007,petroleum,SLE,0.008211254
2007,all_renewable,SLE,0.000177912
2007,renewables,SLE,0.000177912
2007,total,SGP,2.515835469
2007,coal,SGP,4.80157E-06
2007,natural_gas,SGP,0.318722819
2007,petroleum,SGP,2.187390136
2007,all_renewable,SGP,0.009717713
2007,renewables,SGP,0.009717713
2007,total,SVK,0.807435249
2007,coal,SVK,0.178263522
2007,natural_gas,SVK,0.224347437
2007,petroleum,SVK,0.172290232
2007,all_renewable,SVK,0.232534059
2007,nuclear,SVK,0.168919098
2007,renewables,SVK,0.063614961
2007,total,SVN,0.303446598
2007,coal,SVN,0.06033431
2007,natural_gas,SVN,0.040293285
2007,petroleum,SVN,0.113005978
2007,all_renewable,SVN,0.089813025
2007,nuclear,SVN,0.054471919
2007,renewables,SVN,0.035341106
2007,total,SLB,0.003046771
2007,coal,SLB,0
2007,natural_gas,SLB,0
2007,petroleum,SLB,0.003027003
2007,all_renewable,SLB,0.000019768
2007,renewables,SLB,0.000019768
2007,total,SOM,0.011486927
2007,coal,SOM,0
2007,natural_gas,SOM,0
2007,petroleum,SOM,0.011486927
2007,all_renewable,SOM,0
2007,renewables,SOM,0
2007,total,ZAF,5.531945767
2007,coal,ZAF,4.041270937
2007,natural_gas,ZAF,0.146789976
2007,petroleum,ZAF,1.20545082
2007,all_renewable,ZAF,0.138434034
2007,nuclear,ZAF,0.12644973
2007,renewables,ZAF,0.011984304
2007,total,KOR,9.693585991
2007,coal,KOR,2.274302302
2007,natural_gas,KOR,1.390802169
2007,petroleum,KOR,4.612653196
2007,all_renewable,KOR,1.415828324
2007,nuclear,KOR,1.354925481
2007,renewables,KOR,0.060902843
2007,total,SSD,
2007,coal,SSD,
2007,natural_gas,SSD,
