Report generated on: 01-12-2021 14:58:43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
API,,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
,Slovakia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INTL.44-2-SVK-QBTU.A,    Consumption (quad Btu),--,--,--,--,--,--,--,--,--,--,--,--,--,0.86717112,0.812380416,0.867048404,0.840679229,0.815835866,0.802941861,0.794330943,0.801315574,0.842154252,0.845724523,0.83004956,0.814818223,0.837690876,0.83152158,0.807435249,0.816992449,0.733915961,0.776943692,0.755109476,0.725700316,0.72494422,0.687815794,0.708821045,0.710658099,0.73588265,0.728527168
INTL.4411-2-SVK-QBTU.A,        Coal (quad Btu),--,--,--,--,--,--,--,--,--,--,--,--,--,0.320941907,0.269155579,0.271248659,0.265514442,0.233735025,0.210006126,0.198162288,0.181305075,0.191114774,0.17962306,0.190363186,0.185646472,0.180870183,0.182950964,0.178263522,0.174449458,0.16148796,0.151717975,0.152475526,0.147809169,0.138110369,0.13296691,0.136415812,0.128529276,0.130475868,0.130355916
INTL.4413-2-SVK-QBTU.A,        Natural gas (quad Btu),--,--,--,--,--,--,--,--,--,--,--,--,--,0.2203656,0.206066557,0.27408196,0.242222336,0.24585014,0.249967163,0.252955977,0.254779926,0.27198543,0.258594088,0.25002515,0.24253777,0.260325935,0.237072244,0.224347437,0.227890661,0.194978741,0.220733972,0.204453682,0.192471277,0.200962771,0.166326315,0.171046362,0.173885435,0.172521205,0.170392838
INTL.4415-2-SVK-QBTU.A,        Petroleum and other liquids (quad Btu),--,--,--,--,--,--,--,--,--,--,--,--,--,0.136618913,0.137941666,0.135678147,0.14393145,0.154478392,0.156226147,0.145513769,0.139097298,0.14712597,0.163966133,0.153310331,0.152804278,0.162991569,0.163519175,0.172290232,0.177131515,0.165971372,0.173583403,0.17215559,0.158029289,0.159597077,0.151310756,0.163827336,0.169314355,0.186658692,0.189035553
INTL.4419-2-SVK-QBTU.A,"        Nuclear, renewables, and other (quad Btu)",--,--,--,--,--,--,--,--,--,--,--,--,--,0.189244699,0.199216614,0.186039638,0.189011002,0.181772309,0.186742426,0.197698909,0.226133274,0.231928079,0.243541243,0.236350893,0.233829703,0.233503189,0.247979198,0.232534059,0.237520814,0.211477887,0.230908342,0.226024678,0.227390581,0.226274002,0.237211813,0.237531534,0.238929033,0.246226884,0.23874286
INTL.4417-2-SVK-QBTU.A,            Nuclear (quad Btu),--,--,--,--,--,--,--,--,--,--,--,--,--,0.143110524,0.141952632,0.128438024,0.13307068,0.1234981,0.128535,0.147974375,0.186069375,0.193546176,0.20315916,0.202158552,0.1926766,0.194594432,0.197727288,0.168919098,0.184802427,0.156375884,0.161877024,0.171515978,0.172341149,0.166850892,0.17244878,0.168430556,0.164232947,0.167617344,0.164902651
INTL.4418-2-SVK-QBTU.A,            Renewables and other (quad Btu),--,--,--,--,--,--,--,--,--,--,--,--,--,0.046134175,0.057263982,0.057601614,0.055940322,0.058274209,0.058207426,0.049724534,0.040063899,0.038381903,0.040382083,0.034192341,0.041153103,0.038908757,0.05025191,0.063614961,0.052718387,0.055102003,0.069031318,0.0545087,0.055049432,0.059423111,0.064763033,0.069100978,0.074696086,0.07860954,0.073840209
,Slovenia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INTL.44-2-SVN-QBTU.A,    Consumption (quad Btu),--,--,--,--,--,--,--,--,--,--,--,--,0.226035018,0.239383124,0.250039358,0.268692225,0.296379621,0.281541998,0.281639477,0.27916574,0.276790982,0.287727453,0.287902034,0.284183436,0.301186419,0.302024586,0.304025204,0.303446598,0.328013522,0.298094962,0.301239924,0.295464021,0.290019869,0.282242712,0.285459292,0.266473048,0.281165125,0.287500655,0.294172971
INTL.4411-2-SVN-QBTU.A,        Coal (quad Btu),--,--,--,--,--,--,--,--,--,--,--,--,0.06700797,0.064208497,0.059569243,0.059814932,0.0567212,0.061450622,0.062707965,0.05695057,0.056338303,0.059448875,0.064077092,0.061178673,0.061480811,0.059437888,0.059862621,0.06033431,0.059818247,0.056660783,0.056360687,0.057542814,0.056794957,0.050866461,0.039631118,0.040893083,0.04430603,0.044257448,0.043436309
INTL.4413-2-SVN-QBTU.A,        Natural gas (quad Btu),--,--,--,--,--,--,--,--,--,--,--,--,0.02336124,0.028787022,0.02777264,0.03696348,0.0478998,0.033330226,0.034955034,0.035835896,0.03623884,0.037315242,0.0361312,0.036382361,0.039611564,0.040939126,0.039647444,0.040293285,0.038714563,0.036669401,0.038042858,0.032521888,0.031308031,0.030507677,0.027601204,0.029290463,0.031085207,0.032556897,0.031946438
INTL.4415-2-SVN-QBTU.A,        Petroleum and other liquids (quad Btu),--,--,--,--,--,--,--,--,--,--,--,--,0.067869527,0.081651736,0.088302839,0.097283902,0.11452317,0.111321424,0.105982964,0.106593857,0.101553342,0.105373704,0.102297699,0.103764849,0.107033192,0.109374943,0.113400288,0.113005978,0.131933156,0.11222671,0.113484014,0.112712246,0.111263025,0.105620017,0.103637574,0.101499014,0.108242008,0.110991387,0.117456178
INTL.4419-2-SVN-QBTU.A,"        Nuclear, renewables, and other (quad Btu)",--,--,--,--,--,--,--,--,--,--,--,--,0.06779628,0.064735868,0.074394636,0.074629912,0.07723545,0.075439726,0.077993513,0.079785417,0.082660497,0.085589632,0.085396043,0.082857554,0.093060852,0.092272629,0.09111485,0.089813025,0.097547555,0.092538068,0.093352365,0.092687073,0.090653856,0.095248557,0.114589396,0.094790488,0.09753188,0.099694923,0.101334047
INTL.4417-2-SVN-QBTU.A,            Nuclear (quad Btu),--,--,--,--,--,--,--,--,--,--,--,--,0.03785202,0.03775167,0.042999975,0.04573953,0.0437526,0.048017475,0.048037545,0.04499694,0.045649215,0.05053626,0.05328585,0.049803705,0.05230242,0.05633649,0.053075115,0.054471919,0.05992902,0.05478834,0.053998335,0.05922657,0.05262354,0.050540976,0.060822135,0.05390802,0.054500085,0.05988888,0.05509215
INTL.4418-2-SVN-QBTU.A,            Renewables and other (quad Btu),--,--,--,--,--,--,--,--,--,--,--,--,0.02994426,0.026984198,0.031394661,0.028890382,0.03348285,0.027422251,0.029955968,0.034788477,0.037011282,0.035053372,0.032110193,0.033053849,0.040758432,0.035936139,0.038039735,0.035341106,0.037618535,0.037749727,0.03935403,0.033460503,0.038030316,0.044707581,0.053767261,0.040882468,0.043031795,0.039806043,0.046241897
,Solomon Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INTL.44-2-SLB-QBTU.A,    Consumption (quad Btu),0.001473495,0.002099242,0.001889318,0.002099242,0.002104993,0.001889318,0.001723834,0.002009336,0.002407773,0.00240206,0.00240206,0.00240206,0.002407773,0.00240206,0.00240206,0.00240206,0.002407773,0.00240206,0.00240206,0.002402081,0.002571884,0.002616692,0.002616692,0.002704955,0.00271147,0.00271147,0.002766198,0.003046771,0.002969941,0.002964674,0.003074296,0.003033312,0.003059044,0.003246716,0.003295397,0.00327812,0.00290129,0.004527348,0.003479819
INTL.4411-2-SLB-QBTU.A,        Coal (quad Btu),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INTL.4413-2-SLB-QBTU.A,        Natural gas (quad Btu),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INTL.4415-2-SLB-QBTU.A,        Petroleum and other liquids (quad Btu),0.001473495,0.002099242,0.001889318,0.002099242,0.002104993,0.001889318,0.001723834,0.002009336,0.002407773,0.00240206,0.00240206,0.00240206,0.002407773,0.00240206,0.00240206,0.00240206,0.002407773,0.00240206,0.00240206,0.002402081,0.002571884,0.002616692,0.002616692,0.002704955,0.00271147,0.00271147,0.002756279,0.003027003,0.002950233,0.002935394,0.003054784,0.002994448,0.00302098,0.003207827,0.00324332,0.003226688,0.002844771,0.004460812,0.003428372
INTL.4419-2-SLB-QBTU.A,"        Nuclear, renewables, and other (quad Btu)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000009919,0.000019768,0.000019708,0.00002928,0.000019512,0.000038864,0.000038064,3.88891E-05,5.20768E-05,5.14316E-05,5.65183E-05,6.65363E-05,5.14467E-05
none,            Nuclear (quad Btu),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INTL.4418-2-SLB-QBTU.A,            Renewables and other (quad Btu),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000009919,0.000019768,0.000019708,0.00002928,0.000019512,0.000038864,0.000038064,3.88891E-05,5.20768E-05,5.14316E-05,5.65183E-05,6.65363E-05,5.14467E-05
,Somalia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INTL.44-2-SOM-QBTU.A,    Consumption (quad Btu),0.016464604,0.019121581,0.018913738,0.018498051,0.019173969,0.018913738,0.020183037,0.014911531,0.014957218,0.015320849,0.013882293,0.008272716,0.007688068,0.00809142,0.00809142,0.00809142,0.008113589,0.00809142,0.00809142,0.008091423,0.010121057,0.010289035,0.011122919,0.011224169,0.011130781,0.011238481,0.01132425,0.011486927,0.011365312,0.011335115,0.011618414,0.011618414,0.011656478,0.011656578,0.011657405,0.012095459,0.012375784,0.012377904,0.012424947
INTL.4411-2-SOM-QBTU.A,        Coal (quad Btu),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INTL.4413-2-SOM-QBTU.A,        Natural gas (quad Btu),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INTL.4415-2-SOM-QBTU.A,        Petroleum and other liquids (quad Btu),0.016464604,0.019121581,0.018913738,0.018498051,0.019173969,0.018913738,0.020183037,0.014911531,0.014957218,0.015320849,0.013882293,0.008272716,0.007688068,0.00809142,0.00809142,0.00809142,0.008113589,0.00809142,0.00809142,0.008091423,0.010121057,0.010289035,0.011122919,0.011122919,0.011130781,0.011238481,0.01132425,0.011486927,0.011365312,0.011335115,0.011618414,0.011618414,0.011618414,0.011618414,0.011618414,0.012047,0.012265,0.012219441,0.012268358
INTL.4419-2-SOM-QBTU.A,"        Nuclear, renewables, and other (quad Btu)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00010125,0,0,0,0,0,0,0,0,0.000038064,0.000038164,0.000038991,4.84588E-05,0.000110784,0.000158464,0.000156589
none,            Nuclear (quad Btu),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INTL.4418-2-SOM-QBTU.A,            Renewables and other (quad Btu),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00010125,0,0,0,0,0,0,0,0,0.000038064,0.000038164,0.000038991,4.84588E-05,0.000110784,0.000158464,0.000156589
,South Africa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INTL.44-2-ZAF-QBTU.A,    Consumption (quad Btu),2.624243351,2.834776435,3.031291916,3.124889796,3.373459628,3.436016805,3.485801009,3.613685042,3.693394063,3.708809139,3.815912819,3.815264032,3.833259554,3.883756595,3.980016829,4.205795323,4.352900792,4.516390355,4.611641489,4.486830277,4.605432674,4.568257239,4.747900182,4.97631806,5.063954309,5.163537243,5.234252629,5.531945767,5.600261025,5.501497068,5.620996805,5.541958666,5.618934158,5.653583364,5.602067539,5.593917847,5.557100206,5.732247658,5.632274574
INTL.4411-2-ZAF-QBTU.A,        Coal (quad Btu),1.965977113,2.146421813,2.297848077,2.418590194,2.579506626,2.649817157,2.652797902,2.814240348,2.838524659,2.837889059,2.940746702,2.878852394,2.842535515,2.929875747,2.970597993,3.163667027,3.291225409,3.423035736,3.487735451,3.329777847,3.447035122,3.412186698,3.522342785,3.737964667,3.759171398,3.841374755,3.923490334,4.041270937,4.041520274,4.028758809,4.099083421,3.8703153,4.0261836,4.009669061,3.991162925,3.918533301,3.941873048,3.943886127,3.854327138
INTL.4413-2-ZAF-QBTU.A,        Natural gas (quad Btu),0,0,0,0,0,0,0,0,0,0,0,0,0.046588254,0.066371424,0.072470199,0.07247334,0.068065309,0.064705909,0.053613467,0.051764727,0.061008428,0.077647091,0.085042052,0.084302555,0.115361392,0.145680732,0.155294181,0.146789976,0.152336197,0.13273955,0.148268968,0.169344607,0.173781584,0.181176545,0.175630324,0.181176545,0.184319376,0.187573131,0.176718116
INTL.4415-2-ZAF-QBTU.A,        Petroleum and other liquids (quad Btu),0.647961342,0.671044454,0.722822575,0.700040202,0.747647702,0.7248937,0.725307925,0.719027735,0.714063072,0.7277297,0.782139885,0.82953623,0.849331914,0.82483722,0.841172795,0.860874765,0.877769016,0.896311885,0.916240155,0.952154695,0.938368024,0.937067475,0.973737747,1.005161206,1.033322828,1.037040247,1.025451881,1.20545082,1.266043624,1.206902273,1.217447409,1.353411967,1.287203294,1.320250732,1.25661963,1.327889578,1.204433205,1.352295435,1.385134485
INTL.4419-2-ZAF-QBTU.A,"        Nuclear, renewables, and other (quad Btu)",0.010304896,0.017310168,0.010621264,0.0062594,0.0463053,0.061305948,0.107695182,0.080416959,0.140806332,0.14319038,0.093026232,0.106875408,0.094803871,0.062672204,0.095775842,0.108780191,0.115841058,0.132336825,0.154052416,0.153133008,0.1590211,0.141355976,0.166777598,0.148889632,0.156098692,0.139441509,0.130016233,0.138434034,0.140360931,0.133096436,0.156197008,0.148886792,0.131765681,0.142487027,0.17865466,0.166318424,0.226474577,0.248492965,0.216094835
INTL.4417-2-ZAF-QBTU.A,            Nuclear (quad Btu),,,,,0.0404589,0.05478702,0.090741324,0.063569436,0.108161844,0.114408492,0.087092292,0.09176004,0.09320508,0.072803925,0.097309395,0.113405535,0.118162125,0.126912645,0.136486035,0.128819295,0.13055535,0.107565165,0.12031965,0.127073205,0.1432998,0.12280833,0.10109259,0.12644973,0.127923671,0.116142782,0.129450898,0.129838249,0.12441393,0.136623515,0.148146705,0.110033775,0.152622315,0.151398045,0.10600974
INTL.4418-2-ZAF-QBTU.A,            Renewables and other (quad Btu),0.010304896,0.017310168,0.010621264,0.0062594,0.0058464,0.006518928,0.016953858,0.016847523,0.032644488,0.028781888,0.00593394,0.015115368,0.001598791,-0.010131721,-0.001533553,-0.004625344,-0.002321067,0.00542418,0.017566381,0.024313713,0.02846575,0.033790811,0.046457948,0.021816427,0.012798892,0.016633179,0.028923643,0.011984304,0.012437259,0.016953654,0.02674611,0.019048543,0.007351751,0.005863513,0.030507955,0.056284649,0.073852262,0.09709492,0.110085095
,South Korea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INTL.44-2-KOR-QBTU.A,    Consumption (quad Btu),1.880450846,1.970154549,2.005067736,2.151985087,2.252177652,2.394974481,2.674342256,3.0315667,3.366247622,3.625549396,4.074138635,4.524088912,5.037312038,5.471757155,5.863751608,6.395545612,6.916635195,7.449445897,6.862932818,7.538007087,8.098546627,8.315000236,8.424886752,8.757635381,8.912883929,9.21444605,9.360845053,9.693585991,9.83983412,9.899125004,10.74061837,11.17736665,11.38886196,11.37231141,11.49839254,11.83225964,12.17828223,12.24338761,12.44825911
INTL.4411-2-KOR-QBTU.A,        Coal (quad Btu),0.641698744,0.739427322,0.77753641,0.80350067,0.915289309,1.018154181,1.102402232,1.195451958,1.261350752,1.208081333,1.191725371,1.149062568,1.065772643,1.111776966,1.118838498,1.154162827,1.300287182,1.385802948,1.430732909,1.514040514,1.824605875,1.974210738,1.89024131,2.001886229,2.008882247,2.062537319,2.120325803,2.274302302,2.534610634,2.605104807,2.897624291,3.156911281,3.11606891,3.105573034,3.226426456,3.330957854,3.317230948,3.388043634,3.532608185
INTL.4413-2-KOR-QBTU.A,        Natural gas (quad Btu),0,0,0,0,0,0,0.0027975,0.08385,0.108446,0.103974,0.119733,0.138632,0.181736429,0.227022478,0.302196529,0.365407483,0.482748493,0.58719031,0.549293042,0.668872951,0.748145026,0.80433889,0.921666303,0.96035392,1.132175945,1.20437439,1.287405782,1.390802169,1.414685633,1.359915211,1.712363037,1.845850384,1.999883736,2.078000839,1.873868314,1.752296378,1.814689881,1.87754326,2.181216462
INTL.4415-2-KOR-QBTU.A,        Petroleum and other liquids (quad Btu),1.186885662,1.17795939,1.17257126,1.23081869,1.194585982,1.17646249,1.2553919,1.321116574,1.577096801,1.810911428,2.20374494,2.656641486,3.211747245,3.526899918,3.853297135,4.200129979,4.396409798,4.711018603,3.982799772,4.323680754,4.438430296,4.419856106,4.440161429,4.504547651,4.475127313,4.532829431,4.504029731,4.612653196,4.401534091,4.480875899,4.648181109,4.623659025,4.778017398,4.785627811,4.827264732,5.086478457,5.368483867,5.398851732,5.253083029
INTL.4419-2-KOR-QBTU.A,"        Nuclear, renewables, and other (quad Btu)",0.05186644,0.052767837,0.054960066,0.117665728,0.142302361,0.20035781,0.313750624,0.431148168,0.419354069,0.502582635,0.558935324,0.579752858,0.578055722,0.606057794,0.589419446,0.675845323,0.737189721,0.765434036,0.900107096,1.031412867,1.087365431,1.116594502,1.172817711,1.290847581,1.296698423,1.414704909,1.449083737,1.415828324,1.489003762,1.453229086,1.482449935,1.550945956,1.494891911,1.403109726,1.570833033,1.66252695,1.677877534,1.578948982,1.481351438
INTL.4417-2-KOR-QBTU.A,            Nuclear (quad Btu),0.032501286,0.0270816,0.035301721,0.089297481,0.11746441,0.16445916,0.27805896,0.3861351,0.393857802,0.46893789,0.506851384,0.53965756,0.541755864,0.557170328,0.55913013,0.638998695,0.701647948,0.729014605,0.849919875,0.980970309,1.037122295,1.065153474,1.129443336,1.22694252,1.23682284,1.36475521,1.400354501,1.354925481,1.430865345,1.399799037,1.40201509,1.460046203,1.40923035,1.300408905,1.464686583,1.538821011,1.506344934,1.377177944,1.2387271
INTL.4418-2-KOR-QBTU.A,            Renewables and other (quad Btu),0.019365154,0.025686237,0.019658345,0.028368247,0.024837951,0.03589865,0.035691664,0.045013068,0.025496267,0.033644745,0.05208394,0.040095298,0.036299858,0.048887466,0.030289316,0.036846628,0.035541773,0.036419431,0.050187221,0.050442558,0.050243136,0.051441028,0.043374375,0.063905061,0.059875583,0.049949699,0.048729236,0.060902843,0.058138417,0.053430049,0.080434845,0.090899753,0.085661561,0.102700821,0.10614645,0.123705939,0.1715326,0.201771038,0.242624338
,South Sudan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INTL.44-2-SSD-QBTU.A,    Consumption (quad Btu),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.020365999,0.021541367,0.022285755,0.027304638,0.027325574,0.023082499,0.019015707
INTL.4411-2-SSD-QBTU.A,        Coal (quad Btu),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0
INTL.4413-2-SSD-QBTU.A,        Natural gas (quad Btu),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0
INTL.4415-2-SSD-QBTU.A,        Petroleum and other liquids (quad Btu),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.020346967,0.021522285,0.022266735,0.027286,0.02730711,0.02305486,0.018988395
INTL.4419-2-SSD-QBTU.A,"        Nuclear, renewables, and other (quad Btu)",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.000019032,0.000019082,0.00001902,0.000018638,0.000018464,0.000027639,0.000027312
INTL.4417-2-SSD-QBTU.A,            Nuclear (quad Btu),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,,,,,,,
INTL.4418-2-SSD-QBTU.A,            Renewables and other (quad Btu),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.000019032,0.000019082,0.00001902,0.000018638,0.000018464,0.000027639,0.000027312
,Spain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INTL.44-2-ESP-QBTU.A,    Consumption (quad Btu),3.172870528,3.225543417,3.480142862,3.578695305,3.348819357,3.430288651,3.474536624,3.573846279,3.790910195,3.938737218,4.008510217,4.198992954,4.207115155,4.099530974,4.259102328,4.463189621,4.559269203,4.836140014,5.059541152,5.218447866,5.520037505,5.764945401,5.870556829,6.128235185,6.412203553,6.551162863,6.557987512,6.698596258,6.451949194,6.022928602,6.183929474,5.909393646,5.785672978,5.677456702,5.611338834,5.601725647,5.752964222,5.732192469,5.813802244
INTL.4411-2-ESP-QBTU.A,        Coal (quad Btu),0.588008579,0.779791259,0.86545383,0.910330885,0.896059107,0.928888387,0.90005195,0.881003457,0.726793874,0.933249503,0.909960756,0.925899166,0.914548359,0.862594706,0.835578649,0.832463141,0.705721074,0.805136547,0.775889211,0.857588235,0.91779273,0.83456076,0.921815706,0.853831177,0.907822902,0.887264232,0.786327249,0.848234153,0.519308329,0.358881826,0.280770677,0.354134851,0.441268606,0.436152668,0.475194536,0.469451101,0.41761208,0.440225568,0.341880832
INTL.4413-2-ESP-QBTU.A,        Natural gas (quad Btu),0.063952,0.075372,0.08092,0.0867,0.082728,0.0943,0.10005,0.1142,0.147447,0.19522,0.21888,0.24624,0.259671195,0.256295434,0.273034956,0.3403926,0.380931604,0.498447917,0.51173342,0.585769905,0.636118606,0.685479547,0.826767128,0.888306059,1.087773124,1.283995272,1.377677985,1.40436267,1.539198589,1.374267686,1.374492624,1.275544498,1.242667981,1.136540301,1.044538937,1.081849763,1.103254125,1.199535394,1.192968964
INTL.4415-2-ESP-QBTU.A,        Petroleum and other liquids (quad Btu),2.144899812,2.02652745,2.16198917,2.17120177,1.773803906,1.774169562,1.792207769,1.848845696,2.034695429,2.029634437,2.08516795,2.20167123,2.289084543,2.176650343,2.307335361,2.466006966,2.488425912,2.628975238,2.82226108,2.910651777,2.999856641,3.121676943,3.152282498,3.230427863,3.298821718,3.369527721,3.329912315,3.378526224,3.255432053,3.080484585,3.023221546,2.909862051,2.740467475,2.533099475,2.514725119,2.607471918,2.69505513,2.705937312,2.771938642
INTL.4419-2-ESP-QBTU.A,"        Nuclear, renewables, and other (quad Btu)",0.376010136,0.343852708,0.371779861,0.41046265,0.596228344,0.632930702,0.682226904,0.729797127,0.881973891,0.780633277,0.79450151,0.825182557,0.743811057,0.803990491,0.843153361,0.824326914,0.984190613,0.903580312,0.94965744,0.864437948,0.966269527,1.123228151,0.969691498,1.155670087,1.117785808,1.010375638,1.064069963,1.067473211,1.138010223,1.209294505,1.505444627,1.369852245,1.361268916,1.571664258,1.576880243,1.442952864,1.537042887,1.386494194,1.507013805
INTL.4417-2-ESP-QBTU.A,            Nuclear (quad Btu),0.058638102,0.10663536,0.097761566,0.117111085,0.251106422,0.302163325,0.4036315,0.444651925,0.520486375,0.5791347,0.523334805,0.535962649,0.537931943,0.540611807,0.533404597,0.534774982,0.543220614,0.533282785,0.568892493,0.567532259,0.599883496,0.614368973,0.607689615,0.596685931,0.613384326,0.558159232,0.57683827,0.529464538,0.566982996,0.508075137,0.595160434,0.553636529,0.589592844,0.540470753,0.54591186,0.544906809,0.558271002,0.553554228,0.530338545
INTL.4418-2-ESP-QBTU.A,            Renewables and other (quad Btu),0.317372034,0.237217348,0.274018295,0.293351565,0.345121922,0.330767377,0.278595404,0.285145202,0.361487516,0.201498577,0.271166705,0.289219908,0.205879114,0.263378684,0.309748764,0.289551932,0.440969999,0.370297527,0.380764947,0.296905689,0.366386031,0.508859178,0.362001883,0.558984156,0.504401482,0.452216406,0.487231693,0.538008672,0.571027227,0.701219367,0.910284193,0.816215716,0.771676072,1.031193505,1.030968383,0.898046055,0.978771885,0.832939966,0.97667526
,Sri Lanka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INTL.44-2-LKA-QBTU.A,    Consumption (quad Btu),0.088343143,0.089200156,0.091712758,0.089891679,0.105490634,0.095549523,0.094366814,0.10009759,0.099031973,0.095909707,0.106357204,0.104570277,0.10634462,0.125617444,0.137108074,0.14523149,0.147590453,0.162239111,0.167977314,0.178339272,0.197958149,0.192978762,0.195066753,0.200176329,0.207820926,0.218633394,0.219601728,0.224872658,0.223362307,0.212144325,0.24240849,0.270773083,0.279479449,0.284127002,0.303803185,0.34215662,0.360371788,0.358697449,0.370789327
INTL.4411-2-LKA-QBTU.A,        Coal (quad Btu),0,0,0,0,0,0,0,0,0,0,1.3091E-05,1.50988E-05,1.40949E-05,1.47633E-05,1.54318E-05,1.57998E-05,1.62344E-05,1.6669E-05,1.71036E-05,6.83931E-06,2.26428E-05,1.28359E-05,2.76378E-06,2.31653E-06,1.52763E-05,3.50078E-06,1.13502E-06,0.001145141,0.001247682,0.001001966,0.001651813,0.01292338,0.018162804,0.019106942,0.038751717,0.053204794,0.05624318,0.058368182,0.056700511
INTL.4413-2-LKA-QBTU.A,        Natural gas (quad Btu),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INTL.4415-2-LKA-QBTU.A,        Petroleum and other liquids (quad Btu),0.073135111,0.072935288,0.075080444,0.077225599,0.083890274,0.070790133,0.067029632,0.077655064,0.072499293,0.066981771,0.073952285,0.072360119,0.076638643,0.086861459,0.095333474,0.099770706,0.114289759,0.127365473,0.128436638,0.136088827,0.16553713,0.161036957,0.167800349,0.166994388,0.178298513,0.184293328,0.181233901,0.184913049,0.181565415,0.17300028,0.185332841,0.212048479,0.228543541,0.196992731,0.219051598,0.229962555,0.261486,0.258373265,0.251580843
INTL.4419-2-LKA-QBTU.A,"        Nuclear, renewables, and other (quad Btu)",0.015208032,0.016264868,0.016632314,0.01266608,0.02160036,0.02475939,0.027337182,0.022442526,0.02653268,0.028927936,0.032391828,0.03219506,0.029691882,0.038741222,0.041759168,0.045444984,0.03328446,0.034856969,0.039523572,0.042243606,0.032398376,0.03192897,0.02726364,0.033179625,0.029507136,0.034336566,0.038366692,0.038814468,0.04054921,0.03814208,0.055423836,0.045801224,0.032773104,0.06802733,0.04599987,0.05898927,0.042642608,0.041956002,0.062507973
none,            Nuclear (quad Btu),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INTL.4418-2-LKA-QBTU.A,            Renewables and other (quad Btu),0.015208032,0.016264868,0.016632314,0.01266608,0.02160036,0.02475939,0.027337182,0.022442526,0.02653268,0.028927936,0.032391828,0.03219506,0.029691882,0.038741222,0.041759168,0.045444984,0.03328446,0.034856969,0.039523572,0.042243606,0.032398376,0.03192897,0.02726364,0.033179625,0.029507136,0.034336566,0.038366692,0.038814468,0.04054921,0.03814208,0.055423836,0.045801224,0.032773104,0.06802733,0.04599987,0.05898927,0.042642608,0.041956002,0.062507973
,Sudan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
